,Capacity (mah),Nominal voltage (V),Cells configuration,Discharge (C),Battery height (mm),Bettry length (mm),Battery width (mm),Battery weight (g),Battery price (€),Motor name,Shaft diameter (mm),Motor diameter (mm),Motor height (mm),Magnetic poles,KV (rpm/V),Motor weight (g),No load current @10V (A),Resistance (Ohm),Motor price (€),Propeller Name,Propeller diameter (in),Propeller pitch (in),Propeller weight (g),Propeller material,Propeller price (€),Total weight (g),Total price (€),Peak rotational speed (rpm),Peak torque (Nm),Peak current (A),Peak thrust (kgf),Total thrust (kgf),Hovering rotational speed (rpm),Hovering torque (Nm),Hovering current (A),Hovering PWM,Hovering time (m)
3718,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,1800,33.8,,0.0815,15.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,207.0,,18499.61578397138,0.053535687630502725,10.091235283085101,0.47285383535198355,1.8914153414079342,6305.085121188491,0.007308374868214036,1.3775962077471915,0.3256846088521023,4.89983927223377
3719,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,1800,33.8,,0.0815,15.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,198.6,,19547.80861801469,0.01562949572041556,2.946089856750464,0.15834734445438114,0.6333893778175246,,,,,
3720,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2450,33.8,,0.0815,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,201.07999999999998,,24112.41015899654,0.060172401874019066,15.438036013539284,0.6928868399151676,2.7715473596606706,6706.645612511988,0.005640102277246054,1.4470433868827248,0.2572378746382725,4.664683907329899
3721,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2450,33.8,,0.0815,15.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,204.2,,23807.37869270062,0.06612664065393514,16.965675759606277,0.639862657452291,2.559450629809164,,,,,
3724,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2450,33.8,,0.0815,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,200.92,,25384.35079884929,0.035344018180791865,9.067981475651393,0.4555659018542153,1.8222636074168612,,,,,
3728,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2450,33.8,,0.0815,15.0,KingKong 6040,6.0,4.0,3.38,Plastic,,205.72,,21804.131952064927,0.10523017833223088,26.99821233471926,0.9086672342231986,3.6346689368927945,5250.1839416248495,0.007553815694101063,1.9380326377757753,0.20728665595045886,3.4829134806247546
3730,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2450,33.8,,0.0815,15.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,207.0,,23069.107469227707,0.08053775437443932,20.663040094014054,0.7160756618019775,2.86430264720791,,,,,
3731,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2450,33.8,,0.0815,15.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,198.6,,25852.08413798776,0.02621382574711362,6.725508260985297,0.2678169446502166,1.0712677786008664,,,,,
3732,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2750,33.8,,0.0815,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,201.07999999999998,,26045.65835199026,0.06940049591593786,19.985908078124886,0.8009997503960804,3.2039990015843216,,,,,
3733,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2750,33.8,,0.0815,15.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,204.2,,25632.13279726197,0.07580743712007845,21.830974691524954,0.7351641391841643,2.9406565567366574,,,,,
3736,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2750,33.8,,0.0815,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,200.92,,27822.03841392891,0.04187822435879896,12.060062849173857,0.5412753312735198,2.165101325094079,,,,,
3740,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2750,33.8,,0.0815,15.0,KingKong 6040,6.0,4.0,3.38,Plastic,,205.72,,23017.420456764226,0.11631837541581955,33.497287421018505,1.0060473581192066,4.024189432476827,,,,,
3742,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2750,33.8,,0.0815,15.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,207.0,,24649.083642511785,0.09103826883834502,26.21713935298703,0.8110478684915825,3.24419147396633,,,,,
3743,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2750,33.8,,0.0815,15.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,198.6,,28498.750169490464,0.03139361855763543,9.04071313110778,0.32167619845469486,1.2867047938187794,,,,,
3780,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,99.88,,21001.604783468003,0.046603580733542566,14.640946686347615,0.5344223441996768,2.1376893767987073,6706.645621145736,0.00564010386125112,1.7718908525288768,0.2460971152333335,3.809489726958221
3781,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,103.0,,20302.555074664953,0.0492525620818182,15.473148720636955,0.47431221107470994,1.8972488442988398,,,,,
3782,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,6045 plastic,6.0,4.5,6.0,Plastic,,115.0,,14831.262091122604,0.06998549835396456,21.986592748663565,0.5316316192297705,2.126526476919082,4749.418697416093,0.008513603164796402,2.6746273140312553,0.2100932624985692,2.523716094795374
3783,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,111.8,,16496.581515074755,0.06367493125518046,20.004069624911004,0.48369656982134507,1.9347862792853803,5555.010933344174,0.008500737160956898,2.670584272512838,0.23418323490255108,2.5275367901604207
3784,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,99.72,,24539.250525107815,0.033198013963982316,10.429463660585927,0.4274705989399507,1.7098823957598028,8824.668598503775,0.005005076943050028,1.5723912952222852,0.3046689875822969,4.292824579040785
3785,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,108.28,,16576.402495778326,0.0633724573589563,19.909044647882933,0.5427422789112826,2.1709691156451303,5250.183941258154,0.007553815664658776,2.373101170920696,0.21752519293788464,2.8443793643155937
3786,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,111.92,,21001.604783468003,0.046603580733542566,14.640946686347615,0.5344223441996768,2.1376893767987073,6706.645621145736,0.00564010386125112,1.7718908525288768,0.2460971152333335,3.809489726958221
3787,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,111.0,,16864.44426737498,0.06228095088902947,19.566137776934543,0.478225181219526,1.912900724878104,5713.351691970958,0.00840824277363555,2.6415273658430936,0.2382052456239992,2.5553397959387065
3788,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,KingKong 6040,6.0,4.0,3.38,Plastic,,104.52,,16576.402495778326,0.0633724573589563,19.909044647882933,0.5427422789112826,2.1709691156451303,5250.183941258154,0.007553815664658776,2.373101170920696,0.21752519293788464,2.8443793643155937
3789,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,118.12,,14831.262091122604,0.06998549835396456,21.986592748663565,0.5316316192297705,2.126526476919082,4749.418697416093,0.008513603164796402,2.6746273140312553,0.2100932624985692,2.523716094795374
3790,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,105.8,,18777.35968676749,0.05503214268087106,17.288857515752984,0.486288424018482,1.945153696073928,6305.085120640334,0.007308374790064043,2.295993630844847,0.24725885196846864,2.9399036257414313
3791,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,97.4,,26206.07663958263,0.026881737350606984,8.445146857639726,0.27475282705626985,1.0990113082250794,11921.960276952377,0.006261189122626575,1.9670106239242466,0.40763511114260176,3.4316032246605475
3792,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,99.88,,21526.27417066749,0.04878031301048914,19.41139645613957,0.5597980910877998,2.239192364351199,6706.64562288003,0.005640103951889012,2.2443951509321747,0.2156159806418186,3.007491794480349
3793,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,103.0,,20653.86012464143,0.05084079293902164,20.23133446932196,0.4898592463099736,1.9594369852398943,6908.242356373078,0.00670332120145875,2.667486570483976,0.2310679959072563,2.530471971139226
3794,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,6045 plastic,6.0,4.5,6.0,Plastic,,115.0,,14339.593761835265,0.06575393159656125,26.165795336620985,0.4989824042570419,1.9959296170281675,4749.41869660536,0.008513603018451265,3.387861149037752,0.19805839163540856,1.9924075111275414
3795,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,111.8,,16177.281413522252,0.06141365052728681,24.43864528804299,0.4662456399865885,1.864982559946354,5555.010958458386,0.008500740632685886,3.3827428132689246,0.2170281961066032,1.9954221685204367
3796,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,99.72,,26253.525157339827,0.03761541151421768,14.968491393477601,0.4853329229234136,1.9413316916936545,8824.668586841177,0.0050050763251952846,1.9916951537523275,0.25945548199226304,3.3890728645310446
3797,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,108.28,,16267.022911351163,0.06120169757449458,24.354301775045894,0.5238550180000943,2.095420072000377,,,,,
3798,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,111.92,,21526.27417066749,0.04878031301048914,19.41139645613957,0.5597980910877998,2.239192364351199,6706.64562288003,0.005640103951889012,2.2443951509321747,0.2156159806418186,3.007491794480349
3799,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,111.0,,16592.19666995884,0.0604336968169664,24.04868734026424,0.4638145012511398,1.8552580050045593,5713.351692013752,0.00840824278579077,3.3459346730288577,0.21985363167653993,2.0173735173047067
3800,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,KingKong 6040,6.0,4.0,3.38,Plastic,,104.52,,16267.022911351163,0.06120169757449458,24.354301775045894,0.5238550180000943,2.095420072000377,,,,,
3801,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,118.12,,14339.593761835265,0.06575393159656125,26.165795336620985,0.4989824042570419,1.9959296170281675,4749.41869660536,0.008513603018451265,3.387861149037752,0.19805839163540856,1.9924075111275414
3802,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,105.8,,18808.255218319046,0.05519977311070539,21.965925546692628,0.48779373837528994,1.9511749535011598,6305.085121187162,0.007308374868120385,2.908258660726226,0.22284192357040938,2.320976497432469
3803,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,97.4,,28707.322123936156,0.031819993282455154,12.662291236902108,0.32611640051688595,1.3044656020675438,11921.960274511068,0.006261188956056168,2.491546658679495,0.3454946875141277,2.7091605836422343
3804,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,99.88,,21322.488886467792,0.047929434468358324,23.088129746531216,0.5498765362588323,2.199506145035329,6706.645339754693,0.005640076083179451,2.7168727560997947,0.1998820495419353,2.484474101646909
3805,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,103.0,,20355.09706998872,0.04948862825885885,23.83921034938764,0.476622531495576,1.906490125982304,6908.2423568934955,0.006703321230339796,3.229062717960451,0.2167503943914326,2.0903898714805553
3806,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,6045 plastic,6.0,4.5,6.0,Plastic,,115.0,,13677.855807355614,0.060250672072982694,29.023403876276696,0.4565725912601421,1.8262903650405684,4749.418697478971,0.008513603170312058,4.101095220061374,0.19646747632036854,1.6459017988611793
3807,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,111.8,,15568.121770248255,0.057204035867234826,27.555806078999797,0.4337869285174245,1.735147714069698,5555.010958472968,0.008500740633428107,4.094899195704938,0.21208854529065677,1.6483922258892103
3808,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,99.72,,26805.64758939663,0.03909195327168267,18.831018952331807,0.5046990265565791,2.0187961062263162,8824.668581902733,0.005005074460168584,2.4109976023363644,0.23364734613615282,2.799670971658764
3809,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,108.28,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,1.8550363940361914
3810,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,111.92,,21322.488886467792,0.047929434468358324,23.088129746531216,0.5498765362588323,2.199506145035329,6706.645339754693,0.005640076083179451,2.7168727560997947,0.1998820495419353,2.484474101646909
3811,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,111.0,,16000.489767559893,0.05650716671491337,27.22011664009325,0.4332071093593958,1.7328284374375833,5713.351691663095,0.008408242748910718,4.050341937542743,0.21406565035679886,1.6665259635079308
3812,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,KingKong 6040,6.0,4.0,3.38,Plastic,,104.52,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,1.8550363940361914
3813,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,118.12,,13677.855807355614,0.060250672072982694,29.023403876276696,0.4565725912601421,1.8262903650405684,4749.418697478971,0.008513603170312058,4.101095220061374,0.19646747632036854,1.6459017988611793
3814,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,105.8,,18347.52828740042,0.052724327307055306,25.397881764440662,0.46557199370664326,1.862287974826573,6305.085121176731,0.0073083748671233595,3.5205236409819687,0.21228984666591277,1.9173284114397378
3815,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,97.4,,29845.309622003493,0.03419277788099731,16.471032902171203,0.35084350723717134,1.4033740289486853,,,,,
3828,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,120.68,,22958.74159193514,0.05495486478618994,16.113607952509643,0.6318766875426844,2.527506750170738,,,,,
3829,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,123.8,,22370.68619823096,0.05893411320110587,17.28038452731952,0.5692015705676822,2.2768062822707287,6908.242357108275,0.006703321250110457,1.9655164485004755,0.254146159818292,3.434211911657969
3830,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,135.8,,17311.778259247585,0.09316668995008705,27.317900279270667,0.7110142694743532,2.844057077897413,4749.418697482168,0.00851360317069859,2.4963188298261447,0.19329354529326076,2.7039815264583416
3831,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,132.6,,18935.637505765568,0.08217837251999487,24.095957329830224,0.6268427946433182,2.5073711785732726,5555.010958482127,0.008500740634800188,2.492547337313077,0.2191523428728416,2.708072941666329
3832,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,120.52,,25726.0336542276,0.03622917555600887,10.622949098754754,0.4671624668223597,1.8686498672894387,8824.668598457043,0.0050050769426617904,1.4675652086608324,0.3077323508243924,4.599454906783625
3833,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,129.07999999999998,,19011.656879515973,0.08166396524959112,23.945125239055606,0.7022786411372205,2.809114564548882,5250.183941470066,0.00755381568547223,2.2148944382329008,0.20484204434811631,3.0475493023429694
3834,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,132.72,,22958.74159193514,0.05495486478618994,16.113607952509643,0.6318766875426844,2.527506750170738,,,,,
3835,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,131.8,,19284.585236868774,0.07981711587463662,23.40360072049847,0.6153474208787686,2.4613896835150744,5713.351692133349,0.008408242796027733,2.465425554455372,0.2238071483776981,2.7378640526386193
3836,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,125.32,,19011.656879515973,0.08166396524959112,23.945125239055606,0.7022786411372205,2.809114564548882,5250.183941470066,0.00755381568547223,2.2148944382329008,0.20484204434811631,3.0475493023429694
3837,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,138.92000000000002,,17311.778259247585,0.09316668995008705,27.317900279270667,0.7110142694743532,2.844057077897413,4749.418697482168,0.00851360317069859,2.4963188298261447,0.19329354529326076,2.7039815264583416
3838,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,126.6,,21041.097264773067,0.06793116469141781,19.91845780798995,0.6023231916886569,2.4092927667546276,6305.085121148219,0.0073083748665443826,2.1429274333195916,0.2376164912336327,3.149896676409443
3839,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,118.19999999999999,,26908.24535721006,0.028229395100623545,8.277290957916554,0.28875592854916166,1.1550237141966466,,,,,
3840,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,120.68,,25426.544501496133,0.06637946997207472,22.93909807228472,0.7655792384310075,3.06231695372403,6706.645622986311,0.0056401039696870325,1.9490800117377098,0.20907934208897108,3.4631723476462164
3841,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,123.8,,24690.900529785493,0.07073809458530576,24.445330610594816,0.6852332414033265,2.740932965613306,6908.242356951122,0.006703321239235712,2.316501521171247,0.2194818918889201,2.9138767828596674
3842,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,135.8,,18626.014526335675,0.10667200072550888,36.86319712052483,0.8158708922972544,3.2634835691890176,4749.418697481758,0.008513603170664269,2.942090049414705,0.1688871274260415,2.294287355800967
3843,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,132.6,,20526.95120139559,0.09540912125485437,32.97102538616791,0.729528618615545,2.91811447446218,,,,,
3844,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,120.52,,28998.833845485446,0.045213975692299964,15.624828326196875,0.5851165999261347,2.340466399704539,,,,,
3845,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,129.07999999999998,,20616.906882897092,0.09487614190223373,32.786840944109144,0.8178847654762137,3.2715390619048548,5250.183941625111,0.007553815694122515,2.610411308039099,0.17813564904371848,2.585799402267567
3846,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,132.72,,25426.544501496133,0.06637946997207472,22.93909807228472,0.7655792384310075,3.06231695372403,6706.645622986311,0.0056401039696870325,1.9490800117377098,0.20907934208897108,3.4631723476462164
3847,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,131.8,,20940.619340283374,0.09295817459818327,32.124039024808816,0.7184314196457166,2.873725678582866,5713.351687978659,0.008408242581512418,2.9056799733976595,0.19471705670177514,2.323036281282936
3848,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,125.32,,20616.906882897092,0.09487614190223373,32.786840944109144,0.8178847654762137,3.2715390619048548,5250.183941625111,0.007553815694122515,2.610411308039099,0.17813564904371848,2.585799402267567
