,Capacity (mah),Nominal voltage (V),Cells configuration,Discharge (C),Battery height (mm),Bettry length (mm),Battery width (mm),Battery weight (g),Battery price (€),Motor name,Shaft diameter (mm),Motor diameter (mm),Motor height (mm),Magnetic poles,KV (rpm/V),Motor weight (g),No load current @10V (A),Resistance (Ohm),Motor price (€),Propeller Name,Propeller diameter (in),Propeller pitch (in),Propeller weight (g),Propeller material,Propeller price (€),Total weight (g),Total price (€),Peak rotational speed (rpm),Peak torque (Nm),Peak current (A),Peak thrust (kgf),Total thrust (kgf),Hovering rotational speed (rpm),Hovering torque (Nm),Hovering current (A),Hovering PWM,Hovering time (m)
3964,450,14.8,4S1P,75,29.0,68.0,17.5,67.0,,DYS D2225-12,3.175,22.0,25.0,,2000,32.0,,0.143,,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,203.72,,27195.080702675416,0.040149104255905094,8.408808731904143,0.5185717781973136,2.0742871127892544,8824.66859851012,0.005005076943922852,1.048260863845733,0.30825916235033773,6.439236866323918
2980,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,DYS D2225-12,3.175,22.0,25.0,,2000,32.0,,0.143,,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,193.72,,20742.891576528626,0.0243260763628654,5.094784697452287,0.31166016415456116,1.2466406566182446,8824.668600119961,0.0050050769616949795,1.0482608709363446,0.4110122166309853,6.439236822767843
1996,450,11.1,3S1P,25,15.0,56.0,31.0,45.0,,DYS D2225-12,3.175,22.0,25.0,,2000,32.0,,0.143,,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,181.72,,20742.891576528626,0.0243260763628654,5.094784697452287,0.31166016415456116,1.2466406566182446,8824.668600119961,0.0050050769616949795,1.0482608709363446,0.4110122166309853,6.439236822767843
46000,1800,11.1,3S1P,75,23.0,105.0,35.0,160.0,,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,189.92000000000002,,31440.046574527583,0.05250644242629313,43.987694344687434,0.6811384487497889,2.7245537949991556,8824.668613806964,0.0050050783403455135,4.193045781665205,0.1609504539763336,6.43923329386529
42064,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,185.92000000000002,,31440.046574527583,0.05250644242629313,43.987694344687434,0.6811384487497889,2.7245537949991556,8824.668613806964,0.0050050783403455135,4.193045781665205,0.1609504539763336,6.43923329386529
45016,1800,11.1,3S1P,75,19.3,105.0,35.0,159.0,,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,188.92000000000002,,31440.046574527583,0.05250644242629313,43.987694344687434,0.6811384487497889,2.7245537949991556,8824.668613806964,0.0050050783403455135,4.193045781665205,0.1609504539763336,6.43923329386529
43048,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,185.92000000000002,,31440.046574527583,0.05250644242629313,43.987694344687434,0.6811384487497889,2.7245537949991556,8824.668613806964,0.0050050783403455135,4.193045781665205,0.1609504539763336,6.43923329386529
44032,1800,11.1,3S1P,45,20.8,106.0,35.5,158.0,,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,187.92000000000002,,31440.046574527583,0.05250644242629313,43.987694344687434,0.6811384487497889,2.7245537949991556,8824.668613806964,0.0050050783403455135,4.193045781665205,0.1609504539763336,6.43923329386529
41293,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,138.86,,17525.586515539464,0.037519260953924514,23.57404691619345,0.3597273095733409,1.4389092382933637,6908.221731827616,0.0067014144845875786,4.20944811225922,0.2636710040496217,6.41414249088084
42277,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,194.8,,22816.611267837397,0.06112581352664623,38.40648134400228,0.5907192778940197,2.3628771115760787,6908.242203656447,0.006703307069805843,4.211803314655829,0.17582129102648844,6.410555760295831
43261,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,194.8,,22816.611267837397,0.06112581352664623,38.40648134400228,0.5907192778940197,2.3628771115760787,6908.242203656447,0.006703307069805843,4.211803314655829,0.17582129102648844,6.410555760295831
44245,1800,11.1,3S1P,45,20.8,106.0,35.5,158.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,196.8,,22816.611267837397,0.06112581352664623,38.40648134400228,0.5907192778940197,2.3628771115760787,6908.242203656447,0.006703307069805843,4.211803314655829,0.17582129102648844,6.410555760295831
45229,1800,11.1,3S1P,75,19.3,105.0,35.0,159.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,197.8,,22816.611267837397,0.06112581352664623,38.40648134400228,0.5907192778940197,2.3628771115760787,6908.242203656447,0.006703307069805843,4.211803314655829,0.17582129102648844,6.410555760295831
46213,1800,11.1,3S1P,75,23.0,105.0,35.0,160.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,198.8,,22816.611267837397,0.06112581352664623,38.40648134400228,0.5907192778940197,2.3628771115760787,6908.242203656447,0.006703307069805843,4.211803314655829,0.17582129102648844,6.410555760295831
41269,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,146.46,,20896.922788097974,0.051953207168676234,32.64316279430837,0.5007532657209828,2.003013062883931,6908.242356335693,0.0067033211970400275,4.211820895253583,0.2238908423630247,6.410529001940003
43237,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,202.4,,27510.884930853743,0.08640591506031278,54.29043759603646,0.8397259381905726,3.3589037527622905,6908.2423671695215,0.006703321998933501,4.211821890723094,0.14926057249984934,6.410527486803243
44221,1800,11.1,3S1P,45,20.8,106.0,35.5,158.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,204.4,,27510.884930853743,0.08640591506031278,54.29043759603646,0.8397259381905726,3.3589037527622905,6908.2423671695215,0.006703321998933501,4.211821890723094,0.14926057249984934,6.410527486803243
45205,1800,11.1,3S1P,75,19.3,105.0,35.0,159.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,205.4,,27510.884930853743,0.08640591506031278,54.29043759603646,0.8397259381905726,3.3589037527622905,6908.2423671695215,0.006703321998933501,4.211821890723094,0.14926057249984934,6.410527486803243
42253,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,202.4,,27510.884930853743,0.08640591506031278,54.29043759603646,0.8397259381905726,3.3589037527622905,6908.2423671695215,0.006703321998933501,4.211821890723094,0.14926057249984934,6.410527486803243
46189,1800,11.1,3S1P,75,23.0,105.0,35.0,160.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,206.4,,27510.884930853743,0.08640591506031278,54.29043759603646,0.8397259381905726,3.3589037527622905,6908.2423671695215,0.006703321998933501,4.211821890723094,0.14926057249984934,6.410527486803243
8716,850,11.1,3S1P,45,22.2,60.0,30.4,76.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,118.72,,26253.525157339827,0.03761541151421768,14.968491393477601,0.4853329229234136,1.9413316916936545,8824.668586841177,0.0050050763251952846,1.9916951537523275,0.25945548199226304,6.401582077447529
9700,850,14.8,4S1P,45,29.0,60.0,31.0,99.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,141.72,,32543.56449624628,0.055966633024545284,22.271085999768534,0.7267774449209374,2.9071097796837497,8824.668597975833,0.005005076915592421,1.9916956189826331,0.19459162049383635,6.4015805821337075
6682,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2450,33.8,,0.0815,15.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,200.0,,16026.811749180733,0.04105440398247356,10.53305747248913,0.36105522879913177,1.444220915196527,6305.085121255629,0.007308374876083418,1.8750615089902876,0.368421843798305,6.399790056200315
32345,1550,11.1,3S1P,25,24.0,91.0,30.0,142.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,193.28,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,6.3895698016802145
32348,1550,11.1,3S1P,25,24.0,91.0,30.0,142.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,KingKong 6040,6.0,4.0,3.38,Plastic,,189.51999999999998,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,6.3895698016802145
33332,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,KingKong 6040,6.0,4.0,3.38,Plastic,,175.51999999999998,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,6.3895698016802145
35300,1550,11.1,3S1P,75,27.5,72.0,36.0,136.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,KingKong 6040,6.0,4.0,3.38,Plastic,,183.51999999999998,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,6.3895698016802145
34313,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,187.28,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,6.3895698016802145
33329,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,179.28,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,6.3895698016802145
35297,1550,11.1,3S1P,75,27.5,72.0,36.0,136.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,187.28,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,6.3895698016802145
34316,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,KingKong 6040,6.0,4.0,3.38,Plastic,,183.51999999999998,,15661.457789218792,0.057053601516604165,27.483340225761804,0.48779397022954213,1.9511758809181685,5250.183868074267,0.007553802589957787,3.6387426261289346,0.19461191481645726,6.3895698016802145
31361,1550,7.4,2S1P,25,17.0,90.0,30.0,102.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,153.28,,12094.639109613478,0.03537043610222022,17.038323672660344,0.3000727783863348,1.2002911135453391,5250.183930496889,0.0075538137879094846,3.6387533344418643,0.2919182792378972,6.389550998121239
31364,1550,7.4,2S1P,25,17.0,90.0,30.0,102.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,KingKong 6040,6.0,4.0,3.38,Plastic,,149.51999999999998,,12094.639109613478,0.03537043610222022,17.038323672660344,0.3000727783863348,1.2002911135453391,5250.183930496889,0.0075538137879094846,3.6387533344418643,0.2919182792378972,6.389550998121239
17611,1050,14.8,4S1P,75,26.0,71.0,36.0,125.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,199.8,,23898.617878746983,0.11869888066586799,34.804329605660755,0.9210131942295942,3.6840527769183766,5713.35169209908,0.008408242794406988,2.4654255535322758,0.16785536127122003,6.388349458548682
16627,1050,14.8,4S1P,45,31.0,75.0,25.0,120.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,194.8,,23898.617878746983,0.11869888066586799,34.804329605660755,0.9210131942295942,3.6840527769183766,5713.35169209908,0.008408242794406988,2.4654255535322758,0.16785536127122003,6.388349458548682
14659,1050,11.1,3S1P,45,25.0,75.0,20.0,85.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,159.8,,19284.585236868774,0.07981711587463662,23.40360072049847,0.6153474208787686,2.4613896835150744,5713.351692133349,0.008408242796027733,2.465425554455372,0.2238071483776981,6.388349456156779
15643,1050,11.1,3S1P,75,19.0,71.0,36.0,98.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,172.8,,19284.585236868774,0.07981711587463662,23.40360072049847,0.6153474208787686,2.4613896835150744,5713.351692133349,0.008408242796027733,2.465425554455372,0.2238071483776981,6.388349456156779
29451,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,186.2,,16599.49209726032,0.06441174181992598,24.957172771789573,0.4893849298884389,1.9575397195537556,5555.0109584654165,0.008500740633382969,3.2937232660837905,0.2138910791541415,6.37576332421176
28467,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,168.2,,16599.49209726032,0.06441174181992598,24.957172771789573,0.4893849298884389,1.9575397195537556,5555.0109584654165,0.008500740633382969,3.2937232660837905,0.2138910791541415,6.37576332421176
29457,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,192.51999999999998,,14750.199385839105,0.06927948568331341,26.843243869618444,0.5261820055395912,2.1047280221583646,4749.41869745811,0.008513603168157385,3.2987070231890776,0.19439495821025018,6.366130684651685
29450,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,189.4,,14750.199385839105,0.06927948568331341,26.843243869618444,0.5261820055395912,2.1047280221583646,4749.41869745811,0.008513603168157385,3.2987070231890776,0.19439495821025018,6.366130684651685
28466,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,171.4,,14750.199385839105,0.06927948568331341,26.843243869618444,0.5261820055395912,2.1047280221583646,4749.41869745811,0.008513603168157385,3.2987070231890776,0.19439495821025018,6.366130684651685
28473,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,174.51999999999998,,14750.199385839105,0.06927948568331341,26.843243869618444,0.5261820055395912,2.1047280221583646,4749.41869745811,0.008513603168157385,3.2987070231890776,0.19439495821025018,6.366130684651685
12748,1000,11.1,3S1P,25,19.0,72.0,36.0,96.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,131.52,,26166.55575991559,0.03738521199565787,17.617366103766226,0.4823147586511274,1.9292590346045095,8824.663466883589,0.005004724471431581,2.3582572835050315,0.24040662261490825,6.360629141238481
31406,1550,7.4,2S1P,25,17.0,90.0,30.0,102.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,180.8,,15955.31920773491,0.08011313486513136,34.39665421392892,0.6098995203873341,2.4395980815493363,4749.418697581258,0.00851360317785554,3.655324006821454,0.20692403418701374,6.360585260461606
31413,1550,7.4,2S1P,25,17.0,90.0,30.0,102.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,183.92000000000002,,15955.31920773491,0.08011313486513136,34.39665421392892,0.6098995203873341,2.4395980815493363,4749.418697581258,0.00851360317785554,3.655324006821454,0.20692403418701374,6.360585260461606
33374,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,206.8,,21191.72558652833,0.13543666516321443,58.14986708147219,1.039892968454195,4.15957187381678,4749.418701045122,0.008513603427942499,3.6553242166396944,0.13794935812884956,6.360584895359435
11764,1000,7.4,2S1P,25,14.0,70.0,36.0,70.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,105.52000000000001,,19498.231054013868,0.02169500988805838,10.223532552582322,0.2774329345306736,1.1097317381226943,8824.667951471298,0.005004987351103426,2.3585028243402655,0.3606200229528678,6.359966943942876
12556,1000,11.1,3S1P,25,19.0,72.0,36.0,96.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,135.92000000000002,,29927.487809034857,0.047929036109191,22.586026160141156,0.6208391702357493,2.483356680942997,8824.668591537784,0.005005075911475741,2.3585859740419117,0.21852963078130208,6.359742729366986
11572,1000,7.4,2S1P,25,14.0,70.0,36.0,70.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,109.92,,21984.09254930529,0.027087536850590205,12.764701016012078,0.3476410702794816,1.3905642811179264,8824.66859852146,0.005005076944517906,2.3585869442081173,0.32779447220906766,6.3597401133907185
2928,450,11.1,3S1P,25,15.0,56.0,31.0,45.0,,EMAX Freestyle FS2208,4.0,27.45,33.6,12N14P,1800,34.5,1.5,0.062,9.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,191.88,,19153.265455563247,0.03930077341405712,7.408015631153662,0.44943455344601746,1.7977382137840698,6706.645622994025,0.005640103969487139,1.0631345517793105,0.34160617812675687,6.349149304481632
2934,450,11.1,3S1P,25,15.0,56.0,31.0,45.0,,EMAX Freestyle FS2208,4.0,27.45,33.6,12N14P,1800,34.5,1.5,0.062,9.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,203.92000000000002,,19153.265455563247,0.03930077341405712,7.408015631153662,0.44943455344601746,1.7977382137840698,6706.645622994025,0.005640103969487139,1.0631345517793105,0.34160617812675687,6.349149304481632
3912,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,EMAX Freestyle FS2208,4.0,27.45,33.6,12N14P,1800,34.5,1.5,0.062,9.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,203.88,,19153.265455563247,0.03930077341405712,7.408015631153662,0.44943455344601746,1.7977382137840698,6706.645622994025,0.005640103969487139,1.0631345517793105,0.34160617812675687,6.349149304481632
33112,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,154.52,,29696.764867766375,0.04724769422200071,34.63436878227534,0.6118714649099023,2.447485859639609,8824.66858920879,0.0050050761232491615,3.6689118274437034,0.17901905253598147,6.337028823120921
32128,1550,11.1,3S1P,25,24.0,91.0,30.0,142.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,168.52,,29696.764867766375,0.04724769422200071,34.63436878227534,0.6118714649099023,2.447485859639609,8824.66858920879,0.0050050761232491615,3.6689118274437034,0.17901905253598147,6.337028823120921
35080,1550,11.1,3S1P,75,27.5,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,162.52,,29696.764867766375,0.04724769422200071,34.63436878227534,0.6118714649099023,2.447485859639609,8824.66858920879,0.0050050761232491615,3.6689118274437034,0.17901905253598147,6.337028823120921
34096,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,162.52,,29696.764867766375,0.04724769422200071,34.63436878227534,0.6118714649099023,2.447485859639609,8824.66858920879,0.0050050761232491615,3.6689118274437034,0.17901905253598147,6.337028823120921
31144,1550,7.4,2S1P,25,17.0,90.0,30.0,102.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,128.52,,22669.9319718586,0.028671578968966525,21.017365099669117,0.3683099265349265,1.473239706139706,8824.668591404006,0.0050050763169372445,3.6689121097167945,0.2685285863990604,6.337028335572389
39016,1550,14.8,4S1P,75,36.0,72.0,36.0,176.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,202.52,,35792.63423032471,0.06674012022439228,48.92306332588405,0.8691587394074581,3.4766349576298325,8824.668614906963,0.005005078390647122,3.668915131856992,0.1342643338577293,6.337023115667491
36064,1550,14.8,4S1P,25,31.66,92.0,30.84,173.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,199.52,,35792.63423032471,0.06674012022439228,48.92306332588405,0.8691587394074581,3.4766349576298325,8824.668614906963,0.005005078390647122,3.668915131856992,0.1342643338577293,6.337023115667491
38032,1550,14.8,4S1P,75,35.0,72.0,36.0,176.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,202.52,,35792.63423032471,0.06674012022439228,48.92306332588405,0.8691587394074581,3.4766349576298325,8824.668614906963,0.005005078390647122,3.668915131856992,0.1342643338577293,6.337023115667491
37048,1550,14.8,4S1P,45,33.0,72.0,36.5,178.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,204.52,,35792.63423032471,0.06674012022439228,48.92306332588405,0.8691587394074581,3.4766349576298325,8824.668614906963,0.005005078390647122,3.668915131856992,0.1342643338577293,6.337023115667491
16595,1050,14.8,4S1P,45,31.0,75.0,25.0,120.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,160.4,,35883.04882173623,0.048079383750015955,19.132472911902042,0.49606472853972555,1.9842589141589022,11921.96026710079,0.0062611883149366965,2.491546151296674,0.25912100590470266,6.321375982461026
